$1;1733116616934350600;public void net.jforum.entities.User.setUsername(java.lang.String);<no-session-id>;2140194985419473293;1733116616934349900;1733116616934350500;4180L-212561-W;1329;7
$1;1733116616934353300;public int net.jforum.entities.User.getId();<no-session-id>;2140194985419473293;1733116616934352700;1733116616934353300;4180L-212561-W;1330;7
$1;1733116616934380400;public net.jforum.entities.KarmaStatus.<init>(int, double);<no-session-id>;2140194985419473293;1733116616934376200;1733116616934380400;4180L-212561-W;1331;7
$1;1733116616934383200;public void net.jforum.entities.User.setKarma(net.jforum.entities.KarmaStatus);<no-session-id>;2140194985419473293;1733116616934382800;1733116616934383200;4180L-212561-W;1332;7
$1;1733116616934389600;public void net.jforum.entities.User.setAvatar(java.lang.String);<no-session-id>;2140194985419473293;1733116616934389100;1733116616934389500;4180L-212561-W;1333;7
$1;1733116616934394700;public void net.jforum.entities.User.setAvatarEnabled(boolean);<no-session-id>;2140194985419473293;1733116616934394000;1733116616934394600;4180L-212561-W;1334;7
$1;1733116616934423200;public void net.jforum.entities.User.setRegistrationDate(java.util.Date);<no-session-id>;2140194985419473293;1733116616934422800;1733116616934423100;4180L-212561-W;1335;7
$1;1733116616934426700;public void net.jforum.entities.User.setTotalPosts(int);<no-session-id>;2140194985419473293;1733116616934426300;1733116616934426700;4180L-212561-W;1336;7
$1;1733116616934431100;public void net.jforum.entities.User.setFrom(java.lang.String);<no-session-id>;2140194985419473293;1733116616934430700;1733116616934431000;4180L-212561-W;1337;7
$1;1733116616934433300;public void net.jforum.entities.User.setEmail(java.lang.String);<no-session-id>;2140194985419473293;1733116616934433200;1733116616934433300;4180L-212561-W;1338;7
$1;1733116616934436300;public void net.jforum.entities.User.setRankId(int);<no-session-id>;2140194985419473293;1733116616934435900;1733116616934436300;4180L-212561-W;1339;7
$1;1733116616934439300;public void net.jforum.entities.User.setViewEmailEnabled(boolean);<no-session-id>;2140194985419473293;1733116616934438800;1733116616934439200;4180L-212561-W;1340;7
$1;1733116616934440900;public void net.jforum.entities.User.setTwitter(java.lang.String);<no-session-id>;2140194985419473293;1733116616934440700;1733116616934440900;4180L-212561-W;1341;7
$1;1733116616934444200;public void net.jforum.entities.User.setAttachSignatureEnabled(boolean);<no-session-id>;2140194985419473293;1733116616934443900;1733116616934444100;4180L-212561-W;1342;7
$1;1733116616934446100;public void net.jforum.entities.User.setSkype(java.lang.String);<no-session-id>;2140194985419473293;1733116616934445800;1733116616934446100;4180L-212561-W;1343;7
$1;1733116616934447600;public void net.jforum.entities.User.setWebSite(java.lang.String);<no-session-id>;2140194985419473293;1733116616934447400;1733116616934447500;4180L-212561-W;1344;7
$1;1733116616934449600;public void net.jforum.entities.User.setSignature(java.lang.String);<no-session-id>;2140194985419473293;1733116616934449300;1733116616934449500;4180L-212561-W;1345;7
$1;1733116616934450400;public int net.jforum.entities.User.getId();<no-session-id>;2140194985419473293;1733116616934450200;1733116616934450400;4180L-212561-W;1346;7
$1;1733116616934457300;public net.jforum.entities.User.<init>();<no-session-id>;2140194985419473293;1733116616934456600;1733116616934457200;4180L-212561-W;1347;7
$1;1733116616934459000;public void net.jforum.entities.User.setId(int);<no-session-id>;2140194985419473293;1733116616934458700;1733116616934459000;4180L-212561-W;1348;7
$1;1733116616934461100;public void net.jforum.entities.User.setUsername(java.lang.String);<no-session-id>;2140194985419473293;1733116616934460800;1733116616934461000;4180L-212561-W;1349;7
$1;1733116616934461600;public int net.jforum.entities.User.getId();<no-session-id>;2140194985419473293;1733116616934461400;1733116616934461600;4180L-212561-W;1350;7
$1;1733116616934466400;public net.jforum.entities.KarmaStatus.<init>(int, double);<no-session-id>;2140194985419473293;1733116616934465800;1733116616934466400;4180L-212561-W;1351;7
$1;1733116616934467300;public void net.jforum.entities.User.setKarma(net.jforum.entities.KarmaStatus);<no-session-id>;2140194985419473293;1733116616934467100;1733116616934467300;4180L-212561-W;1352;7
$1;1733116616934468500;public void net.jforum.entities.User.setAvatar(java.lang.String);<no-session-id>;2140194985419473293;1733116616934468200;1733116616934468400;4180L-212561-W;1353;7
$1;1733116616934470100;public void net.jforum.entities.User.setAvatarEnabled(boolean);<no-session-id>;2140194985419473293;1733116616934469800;1733116616934470000;4180L-212561-W;1354;7
$1;1733116616934479600;public void net.jforum.entities.User.setRegistrationDate(java.util.Date);<no-session-id>;2140194985419473293;1733116616934479400;1733116616934479600;4180L-212561-W;1355;7
$1;1733116616934481300;public void net.jforum.entities.User.setTotalPosts(int);<no-session-id>;2140194985419473293;1733116616934481000;1733116616934481200;4180L-212561-W;1356;7
$1;1733116616934482400;public void net.jforum.entities.User.setFrom(java.lang.String);<no-session-id>;2140194985419473293;1733116616934482200;1733116616934482300;4180L-212561-W;1357;7
$1;1733116616934483500;public void net.jforum.entities.User.setEmail(java.lang.String);<no-session-id>;2140194985419473293;1733116616934483400;1733116616934483500;4180L-212561-W;1358;7
$1;1733116616934485700;public void net.jforum.entities.User.setRankId(int);<no-session-id>;2140194985419473293;1733116616934484600;1733116616934484800;4180L-212561-W;1359;7
$1;1733116616934487400;public void net.jforum.entities.User.setViewEmailEnabled(boolean);<no-session-id>;2140194985419473293;1733116616934487100;1733116616934487400;4180L-212561-W;1360;7
$1;1733116616934488500;public void net.jforum.entities.User.setTwitter(java.lang.String);<no-session-id>;2140194985419473293;1733116616934488400;1733116616934488500;4180L-212561-W;1361;7
$1;1733116616934489900;public void net.jforum.entities.User.setAttachSignatureEnabled(boolean);<no-session-id>;2140194985419473293;1733116616934489600;1733116616934489800;4180L-212561-W;1362;7
$1;1733116616934491000;public void net.jforum.entities.User.setSkype(java.lang.String);<no-session-id>;2140194985419473293;1733116616934490800;1733116616934490900;4180L-212561-W;1363;7
$1;1733116616934491800;public void net.jforum.entities.User.setWebSite(java.lang.String);<no-session-id>;2140194985419473293;1733116616934491700;1733116616934491800;4180L-212561-W;1364;7
$1;1733116616934492800;public void net.jforum.entities.User.setSignature(java.lang.String);<no-session-id>;2140194985419473293;1733116616934492600;1733116616934492700;4180L-212561-W;1365;7
$1;1733116616934493300;public int net.jforum.entities.User.getId();<no-session-id>;2140194985419473293;1733116616934493100;1733116616934493200;4180L-212561-W;1366;7
$1;1733116616934510900;public static void net.jforum.util.DbUtils.close(java.sql.ResultSet);<no-session-id>;2140194985419473293;1733116616934505200;1733116616934510800;4180L-212561-W;1368;8
$1;1733116616934520200;public static void net.jforum.util.DbUtils.close(java.sql.Statement);<no-session-id>;2140194985419473293;1733116616934512200;1733116616934520100;4180L-212561-W;1369;8
$1;1733116616934520500;public static void net.jforum.util.DbUtils.close(java.sql.ResultSet, java.sql.Statement);<no-session-id>;2140194985419473293;1733116616934502100;1733116616934520400;4180L-212561-W;1367;7
$1;1733116616934520800;public java.util.Map net.jforum.dao.generic.GenericTopicDAO.topicPosters(int);<no-session-id>;2140194985419473293;1733116616932974600;1733116616934520700;4180L-212561-W;1318;6
$1;1733116616934539300;public java.lang.String net.jforum.entities.User.getSignature();<no-session-id>;2140194985419473293;1733116616934539000;1733116616934539300;4180L-212561-W;1371;7
$1;1733116616934539800;public static void net.jforum.view.forum.common.ViewCommon.prepareUserSignature(net.jforum.entities.User);<no-session-id>;2140194985419473293;1733116616934536700;1733116616934539700;4180L-212561-W;1370;6
$1;1733116616934541400;public java.lang.String net.jforum.entities.User.getSignature();<no-session-id>;2140194985419473293;1733116616934541200;1733116616934541300;4180L-212561-W;1373;7
$1;1733116616934541500;public static void net.jforum.view.forum.common.ViewCommon.prepareUserSignature(net.jforum.entities.User);<no-session-id>;2140194985419473293;1733116616934540600;1733116616934541500;4180L-212561-W;1372;6
$1;1733116616934547100;public int net.jforum.entities.Topic.getForumId();<no-session-id>;2140194985419473293;1733116616934546200;1733116616934547100;4180L-212561-W;1374;6
$1;1733116616934554100;public net.jforum.security.Role net.jforum.security.RoleCollection.get(java.lang.String);<no-session-id>;2140194985419473293;1733116616934552800;1733116616934554000;4180L-212561-W;1376;7
$1;1733116616934556100;public net.jforum.security.RoleValueCollection net.jforum.security.Role.getValues();<no-session-id>;2140194985419473293;1733116616934555400;1733116616934556000;4180L-212561-W;1377;7
$1;1733116616934558000;public net.jforum.security.RoleValue.<init>(java.lang.String);<no-session-id>;2140194985419473293;1733116616934557300;1733116616934558000;4180L-212561-W;1378;7
$1;1733116616934562400;public int net.jforum.security.RoleValue.hashCode();<no-session-id>;2140194985419473293;1733116616934561500;1733116616934562400;4180L-212561-W;1380;8
$1;1733116616934566000;public java.lang.String net.jforum.security.RoleValue.getValue();<no-session-id>;2140194985419473293;1733116616934565200;1733116616934565900;4180L-212561-W;1382;9
$1;1733116616934566200;public boolean net.jforum.security.RoleValue.equals(java.lang.Object);<no-session-id>;2140194985419473293;1733116616934563300;1733116616934566200;4180L-212561-W;1381;8
$1;1733116616934566400;public boolean net.jforum.security.RoleValueCollection.contains(java.lang.Object);<no-session-id>;2140194985419473293;1733116616934559100;1733116616934566400;4180L-212561-W;1379;7
$1;1733116616934566500;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616934550700;1733116616934566500;4180L-212561-W;1375;6
$1;1733116616934572100;public static net.jforum.context.ForumContext net.jforum.JForumExecutionContext.getForumContext();<no-session-id>;2140194985419473293;1733116616934571500;1733116616934572100;4180L-212561-W;1385;8
$1;1733116616934573500;public net.jforum.context.RequestContext net.jforum.context.JForumContext.getRequest();<no-session-id>;2140194985419473293;1733116616934572800;1733116616934573500;4180L-212561-W;1386;8
$1;1733116616934573600;public static net.jforum.context.RequestContext net.jforum.JForumExecutionContext.getRequest();<no-session-id>;2140194985419473293;1733116616934570600;1733116616934573600;4180L-212561-W;1384;7
$1;1733116616934576300;public net.jforum.context.web.WebSessionContext.<init>(javax.servlet.http.HttpSession);<no-session-id>;2140194985419473293;1733116616934575800;1733116616934576300;4180L-212561-W;1388;8
$1;1733116616934576400;public net.jforum.context.SessionContext net.jforum.context.web.WebRequestContext.getSessionContext();<no-session-id>;2140194985419473293;1733116616934574000;1733116616934576400;4180L-212561-W;1387;7
$1;1733116616934577500;public java.lang.String net.jforum.context.web.WebSessionContext.getId();<no-session-id>;2140194985419473293;1733116616934577000;1733116616934577400;4180L-212561-W;1389;7
$1;1733116616934581600;public java.lang.Object net.jforum.cache.DefaultCacheEngine.get(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616934578900;1733116616934580300;4180L-212561-W;1391;8
$1;1733116616934581800;public static net.jforum.entities.UserSession net.jforum.SessionFacade.getUserSession(java.lang.String);<no-session-id>;2140194985419473293;1733116616934577900;1733116616934581700;4180L-212561-W;1390;7
$1;1733116616934581900;public static net.jforum.entities.UserSession net.jforum.SessionFacade.getUserSession();<no-session-id>;2140194985419473293;1733116616934569700;1733116616934581800;4180L-212561-W;1383;6
$1;1733116616934584200;public int net.jforum.entities.UserSession.getUserId();<no-session-id>;2140194985419473293;1733116616934583600;1733116616934584200;4180L-212561-W;1392;6
$1;1733116616934598900;public static net.jforum.JForumExecutionContext net.jforum.JForumExecutionContext.get();<no-session-id>;2140194985419473293;1733116616934598300;1733116616934598800;4180L-212561-W;1396;9
$1;1733116616934599200;public static java.sql.Connection net.jforum.JForumExecutionContext.getConnection(boolean);<no-session-id>;2140194985419473293;1733116616934597100;1733116616934599200;4180L-212561-W;1395;8
$1;1733116616934599400;public static java.sql.Connection net.jforum.JForumExecutionContext.getConnection();<no-session-id>;2140194985419473293;1733116616934595700;1733116616934599300;4180L-212561-W;1394;7
$1;1733116616934602700;public static java.lang.String net.jforum.util.preferences.SystemGlobals.getSql(java.lang.String);<no-session-id>;2140194985419473293;1733116616934601300;1733116616934602600;4180L-212561-W;1397;7
$1;1733116616951190100;public static void net.jforum.util.DbUtils.close(java.sql.ResultSet);<no-session-id>;2140194985419473293;1733116616951143200;1733116616951189800;4180L-212561-W;1399;8
$1;1733116616951244700;public static void net.jforum.util.DbUtils.close(java.sql.Statement);<no-session-id>;2140194985419473293;1733116616951195900;1733116616951244500;4180L-212561-W;1400;8
$1;1733116616951245200;public static void net.jforum.util.DbUtils.close(java.sql.ResultSet, java.sql.Statement);<no-session-id>;2140194985419473293;1733116616951132000;1733116616951245100;4180L-212561-W;1398;7
$1;1733116616951252400;public boolean net.jforum.dao.generic.GenericTopicDAO.isUserSubscribed(int, int);<no-session-id>;2140194985419473293;1733116616934594200;1733116616951252300;4180L-212561-W;1393;6
$1;1733116616951303300;public java.lang.String net.jforum.entities.Topic.getTitle();<no-session-id>;2140194985419473293;1733116616951300300;1733116616951303200;4180L-212561-W;1401;6
$1;1733116616951341200;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String);<no-session-id>;2140194985419473293;1733116616951332300;1733116616951341100;4180L-212561-W;1402;6
$1;1733116616951356800;public int net.jforum.entities.Topic.getForumId();<no-session-id>;2140194985419473293;1733116616951347900;1733116616951356600;4180L-212561-W;1403;6
$1;1733116616951391400;public net.jforum.security.Role net.jforum.security.RoleCollection.get(java.lang.String);<no-session-id>;2140194985419473293;1733116616951384900;1733116616951391300;4180L-212561-W;1405;7
$1;1733116616951403500;public net.jforum.security.RoleValueCollection net.jforum.security.Role.getValues();<no-session-id>;2140194985419473293;1733116616951399300;1733116616951403400;4180L-212561-W;1406;7
$1;1733116616951414900;public net.jforum.security.RoleValue.<init>(java.lang.String);<no-session-id>;2140194985419473293;1733116616951410700;1733116616951414700;4180L-212561-W;1407;7
$1;1733116616951443800;public int net.jforum.security.RoleValue.hashCode();<no-session-id>;2140194985419473293;1733116616951438500;1733116616951443700;4180L-212561-W;1409;8
$1;1733116616951465100;public java.lang.String net.jforum.security.RoleValue.getValue();<no-session-id>;2140194985419473293;1733116616951460700;1733116616951465000;4180L-212561-W;1411;9
$1;1733116616951465700;public boolean net.jforum.security.RoleValue.equals(java.lang.Object);<no-session-id>;2140194985419473293;1733116616951450300;1733116616951465600;4180L-212561-W;1410;8
$1;1733116616951466200;public boolean net.jforum.security.RoleValueCollection.contains(java.lang.Object);<no-session-id>;2140194985419473293;1733116616951423000;1733116616951466100;4180L-212561-W;1408;7
$1;1733116616951466600;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616951370600;1733116616951466500;4180L-212561-W;1404;6
$1;1733116616951475600;public int net.jforum.entities.Topic.getForumId();<no-session-id>;2140194985419473293;1733116616951474200;1733116616951475500;4180L-212561-W;1412;6
$1;1733116616951480200;public net.jforum.security.Role net.jforum.security.RoleCollection.get(java.lang.String);<no-session-id>;2140194985419473293;1733116616951478900;1733116616951480000;4180L-212561-W;1414;7
$1;1733116616951481500;public net.jforum.security.RoleValueCollection net.jforum.security.Role.getValues();<no-session-id>;2140194985419473293;1733116616951481000;1733116616951481400;4180L-212561-W;1415;7
$1;1733116616951482700;public net.jforum.security.RoleValue.<init>(java.lang.String);<no-session-id>;2140194985419473293;1733116616951482200;1733116616951482600;4180L-212561-W;1416;7
$1;1733116616951485400;public int net.jforum.security.RoleValue.hashCode();<no-session-id>;2140194985419473293;1733116616951484800;1733116616951485300;4180L-212561-W;1418;8
$1;1733116616951487700;public java.lang.String net.jforum.security.RoleValue.getValue();<no-session-id>;2140194985419473293;1733116616951487300;1733116616951487600;4180L-212561-W;1420;9
$1;1733116616951488200;public boolean net.jforum.security.RoleValue.equals(java.lang.Object);<no-session-id>;2140194985419473293;1733116616951486500;1733116616951488100;4180L-212561-W;1419;8
$1;1733116616951488500;public boolean net.jforum.security.RoleValueCollection.contains(java.lang.Object);<no-session-id>;2140194985419473293;1733116616951483600;1733116616951488400;4180L-212561-W;1417;7
$1;1733116616951488800;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616951477700;1733116616951488700;4180L-212561-W;1413;6
$1;1733116616951495200;public int net.jforum.entities.Topic.getForumId();<no-session-id>;2140194985419473293;1733116616951494200;1733116616951495100;4180L-212561-W;1421;6
$1;1733116616951540300;public java.lang.Object net.jforum.cache.DefaultCacheEngine.get(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616951531100;1733116616951540200;4180L-212561-W;1424;8
$1;1733116616951540700;public static net.jforum.security.PermissionControl net.jforum.repository.SecurityRepository.get(int);<no-session-id>;2140194985419473293;1733116616951516600;1733116616951540600;4180L-212561-W;1423;7
$1;1733116616951544500;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String);<no-session-id>;2140194985419473293;1733116616951543700;1733116616951544400;4180L-212561-W;1425;7
$1;1733116616951545900;public boolean net.jforum.entities.UserSession.isModerator(int);<no-session-id>;2140194985419473293;1733116616951505200;1733116616951545800;4180L-212561-W;1422;6
$1;1733116616951554000;public int net.jforum.entities.Topic.getTotalReplies();<no-session-id>;2140194985419473293;1733116616951553100;1733116616951553800;4180L-212561-W;1426;6
$1;1733116616951597200;public static freemarker.template.SimpleHash net.jforum.JForumExecutionContext.getTemplateContext();<no-session-id>;2140194985419473293;1733116616951578900;1733116616951589700;4180L-212561-W;1428;7
$1;1733116616951622200;public static void net.jforum.view.forum.common.ViewCommon.contextToPagination(int, int, int);<no-session-id>;2140194985419473293;1733116616951569600;1733116616951622100;4180L-212561-W;1427;6
$1;1733116616951633100;public static freemarker.template.SimpleHash net.jforum.JForumExecutionContext.getTemplateContext();<no-session-id>;2140194985419473293;1733116616951631800;1733116616951633000;4180L-212561-W;1430;7
$1;1733116616951659800;public static net.jforum.context.ForumContext net.jforum.JForumExecutionContext.getForumContext();<no-session-id>;2140194985419473293;1733116616951656000;1733116616951659700;4180L-212561-W;1433;9
$1;1733116616951665300;public net.jforum.context.RequestContext net.jforum.context.JForumContext.getRequest();<no-session-id>;2140194985419473293;1733116616951661300;1733116616951665100;4180L-212561-W;1434;9
$1;1733116616951665600;public static net.jforum.context.RequestContext net.jforum.JForumExecutionContext.getRequest();<no-session-id>;2140194985419473293;1733116616951650400;1733116616951665400;4180L-212561-W;1432;8
$1;1733116616951682500;public net.jforum.context.web.WebSessionContext.<init>(javax.servlet.http.HttpSession);<no-session-id>;2140194985419473293;1733116616951679200;1733116616951682400;4180L-212561-W;1436;9
$1;1733116616951682800;public net.jforum.context.SessionContext net.jforum.context.web.WebRequestContext.getSessionContext();<no-session-id>;2140194985419473293;1733116616951666500;1733116616951682700;4180L-212561-W;1435;8
$1;1733116616951687800;public java.lang.String net.jforum.context.web.WebSessionContext.getId();<no-session-id>;2140194985419473293;1733116616951684300;1733116616951687700;4180L-212561-W;1437;8
$1;1733116616951695900;public java.lang.Object net.jforum.cache.DefaultCacheEngine.get(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616951694000;1733116616951695800;4180L-212561-W;1439;9
$1;1733116616951696400;public static net.jforum.entities.UserSession net.jforum.SessionFacade.getUserSession(java.lang.String);<no-session-id>;2140194985419473293;1733116616951688800;1733116616951696200;4180L-212561-W;1438;8
$1;1733116616951696700;public static net.jforum.entities.UserSession net.jforum.SessionFacade.getUserSession();<no-session-id>;2140194985419473293;1733116616951643500;1733116616951696600;4180L-212561-W;1431;7
$1;1733116616951709300;public int net.jforum.entities.UserSession.getUserId();<no-session-id>;2140194985419473293;1733116616951704900;1733116616951709200;4180L-212561-W;1440;7
$1;1733116616951712700;public java.lang.Object net.jforum.cache.DefaultCacheEngine.get(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616951712000;1733116616951712500;4180L-212561-W;1442;8
$1;1733116616951713000;public static net.jforum.security.PermissionControl net.jforum.repository.SecurityRepository.get(int);<no-session-id>;2140194985419473293;1733116616951710900;1733116616951712900;4180L-212561-W;1441;7
$1;1733116616951715000;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String);<no-session-id>;2140194985419473293;1733116616951714400;1733116616951714900;4180L-212561-W;1443;7
$1;1733116616951717600;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String);<no-session-id>;2140194985419473293;1733116616951717100;1733116616951717500;4180L-212561-W;1444;7
$1;1733116616951735100;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String);<no-session-id>;2140194985419473293;1733116616951734700;1733116616951735000;4180L-212561-W;1445;7
$1;1733116616951737600;public boolean net.jforum.security.PermissionControl.canAccess(java.lang.String);<no-session-id>;2140194985419473293;1733116616951736400;1733116616951737500;4180L-212561-W;1446;7
$1;1733116616951780600;public java.lang.String net.jforum.util.preferences.VariableExpander.expandVariables(java.lang.String);<no-session-id>;2140194985419473293;1733116616951770700;1733116616951780500;4180L-212561-W;1450;10
$1;1733116616951781000;public java.lang.String net.jforum.util.preferences.SystemGlobals.getVariableValue(java.lang.String);<no-session-id>;2140194985419473293;1733116616951762400;1733116616951780900;4180L-212561-W;1449;9
$1;1733116616952294700;public static java.lang.String net.jforum.util.preferences.SystemGlobals.getValue(java.lang.String);<no-session-id>;2140194985419473293;1733116616951756200;1733116616952294200;4180L-212561-W;1448;8
$1;1733116616952305100;public static int net.jforum.util.preferences.SystemGlobals.getIntValue(java.lang.String);<no-session-id>;2140194985419473293;1733116616951747100;1733116616952304900;4180L-212561-W;1447;7
$1;1733116616952309400;public static void net.jforum.view.forum.common.TopicsCommon.topicListingBase();<no-session-id>;2140194985419473293;1733116616951629700;1733116616952309200;4180L-212561-W;1429;6
$1;1733116616952357800;public java.lang.String net.jforum.util.preferences.VariableExpander.expandVariables(java.lang.String);<no-session-id>;2140194985419473293;1733116616952354400;1733116616952357000;4180L-212561-W;1455;10
$1;1733116616952360700;public java.lang.String net.jforum.util.preferences.SystemGlobals.getVariableValue(java.lang.String);<no-session-id>;2140194985419473293;1733116616952350000;1733116616952360000;4180L-212561-W;1454;9
$1;1733116616952661600;public static java.lang.String net.jforum.util.preferences.SystemGlobals.getValue(java.lang.String);<no-session-id>;2140194985419473293;1733116616952349400;1733116616952661100;4180L-212561-W;1453;8
$1;1733116616952662800;public static boolean net.jforum.util.preferences.SystemGlobals.getBoolValue(java.lang.String);<no-session-id>;2140194985419473293;1733116616952338400;1733116616952662600;4180L-212561-W;1452;7
$1;1733116616952675800;public int net.jforum.entities.Topic.getForumId();<no-session-id>;2140194985419473293;1733116616952673200;1733116616952675700;4180L-212561-W;1456;7
$1;1733116616952681800;public java.lang.Object net.jforum.cache.DefaultCacheEngine.get(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616952680400;1733116616952681700;4180L-212561-W;1457;7
$1;1733116616952696500;public int net.jforum.entities.Topic.getId();<no-session-id>;2140194985419473293;1733116616952695500;1733116616952696300;4180L-212561-W;1459;8
$1;1733116616952698500;public boolean net.jforum.entities.Topic.equals(java.lang.Object);<no-session-id>;2140194985419473293;1733116616952691300;1733116616952698300;4180L-212561-W;1458;7
$1;1733116616952744600;public void net.jforum.cache.DefaultCacheEngine.add(java.lang.String, java.lang.String, java.lang.Object);<no-session-id>;2140194985419473293;1733116616952726500;1733116616952744500;4180L-212561-W;1460;7
$1;1733116616952747400;public java.lang.Object net.jforum.cache.DefaultCacheEngine.get(java.lang.String, java.lang.String);<no-session-id>;2140194985419473293;1733116616952746400;1733116616952747300;4180L-212561-W;1461;7
$1;1733116616952754000;public int net.jforum.entities.Topic.getId();<no-session-id>;2140194985419473293;1733116616952753300;1733116616952753900;4180L-212561-W;1463;8
$1;1733116616952754900;public boolean net.jforum.entities.Topic.equals(java.lang.Object);<no-session-id>;2140194985419473293;1733116616952751000;1733116616952754800;4180L-212561-W;1462;7
$1;1733116616952763100;public void net.jforum.cache.DefaultCacheEngine.add(java.lang.String, java.lang.String, java.lang.Object);<no-session-id>;2140194985419473293;1733116616952760000;1733116616952762900;4180L-212561-W;1464;7
$1;1733116616952764000;public static void net.jforum.repository.TopicRepository.updateTopic(net.jforum.entities.Topic);<no-session-id>;2140194985419473293;1733116616952321800;1733116616952763900;4180L-212561-W;1451;6
$1;1733116616952869700;public net.jforum.util.stats.StatsEvent.<init>(java.lang.String, java.lang.Object);<no-session-id>;2140194985419473293;1733116616952868400;1733116616952869600;4180L-212561-W;1465;6
$1;1733116616952987100;public java.lang.String net.jforum.util.preferences.VariableExpander.expandVariables(java.lang.String);<no-session-id>;2140194985419473293;1733116616952986200;1733116616952987000;4180L-212561-W;1472;12
$1;1733116616952987600;public java.lang.String net.jforum.util.preferences.SystemGlobals.getVariableValue(java.lang.String);<no-session-id>;2140194985419473293;1733116616952984700;1733116616952987500;4180L-212561-W;1471;11
