timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,
1.74217E+12,129,/jforum/user/login.page-490,200,,Admin2 2-1,text,TRUE,,6785,552,2,8,http://172.26.129.206:8080/jforum/user/login.page,128,0,6,,
1.74217E+12,22,/jforum/ping_session.jsp-491,200,,Admin2 2-1,text,TRUE,,543,546,3,10,http://172.26.129.206:8080/jforum/ping_session.jsp,22,0,0,,55100
1.74217E+12,144,/jforum/user/login.page-490,200,,Admin2 2-2,text,TRUE,,6785,552,6,14,http://172.26.129.206:8080/jforum/user/login.page,144,0,27,,20100
1.74217E+12,17,/jforum/ping_session.jsp-491,200,,Admin2 2-2,text,TRUE,,543,546,6,15,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,364.7912886
1.74217E+12,131,/jforum/user/login.page-490,200,,Admin2 2-4,text,TRUE,,6785,552,6,15,http://172.26.129.206:8080/jforum/user/login.page,131,0,13,,
1.74217E+12,245,/jforum/jforum.page-127,200,,Admin 1-5,text,TRUE,,1235,1788,9,15,http://172.26.129.206:8080/jforum/install.jsp,116,0,28,,
1.74217E+12,116,/jforum/jforum.page-127-0,302,,Admin 1-5,,TRUE,,221,413,9,15,http://172.26.129.206:8080/jforum/jforum.page,116,0,28,,
1.74217E+12,148,/jforum/user/login.page-490,200,,Admin2 2-5,text,TRUE,,6785,552,6,15,http://172.26.129.206:8080/jforum/user/login.page,148,0,6,,
1.74217E+12,12,/jforum/jforum.page-127-1,302,,Admin 1-5,,TRUE,,155,454,9,15,http://172.26.129.206:8080/jforum,12,0,0,,
1.74217E+12,17,/jforum/jforum.page-127-2,301,,Admin 1-5,text,TRUE,,161,455,9,15,http://172.26.129.206:8080/jforum/,17,0,0,,
1.74217E+12,99,/jforum/jforum.page-127-3,200,,Admin 1-5,text,TRUE,,698,466,9,15,http://172.26.129.206:8080/jforum/install.jsp,99,0,12,,
1.74217E+12,172,/jforum/user/login.page-490,200,,Admin2 2-3,text,TRUE,,6785,552,7,18,http://172.26.129.206:8080/jforum/user/login.page,172,0,6,,
1.74217E+12,118,/jforum/user/login.page-490,200,,Admin2 2-6,text,TRUE,,6785,552,8,19,http://172.26.129.206:8080/jforum/user/login.page,118,0,9,,
1.74217E+12,286,/jforum/jforum.page-127,200,,Admin 1-4,text,TRUE,,1235,1788,12,22,http://172.26.129.206:8080/jforum/install.jsp,128,0,28,,
1.74217E+12,128,/jforum/jforum.page-127-0,302,,Admin 1-4,,TRUE,,221,413,12,22,http://172.26.129.206:8080/jforum/jforum.page,128,0,28,,
1.74217E+12,9,/jforum/jforum.page-127-1,302,,Admin 1-4,,TRUE,,155,454,12,22,http://172.26.129.206:8080/jforum,9,0,0,,
1.74217E+12,22,/jforum/jforum.page-127-2,301,,Admin 1-4,text,TRUE,,161,455,12,22,http://172.26.129.206:8080/jforum/,21,0,0,,
1.74217E+12,127,/jforum/jforum.page-127-3,200,,Admin 1-4,text,TRUE,,698,466,12,22,http://172.26.129.206:8080/jforum/install.jsp,127,0,87,,
1.74217E+12,271,/jforum/jforum.page-127,200,,Admin 1-6,text,TRUE,,1235,1788,12,23,http://172.26.129.206:8080/jforum/install.jsp,90,0,7,,
1.74217E+12,90,/jforum/jforum.page-127-0,302,,Admin 1-6,,TRUE,,221,413,12,23,http://172.26.129.206:8080/jforum/jforum.page,90,0,7,,
1.74217E+12,8,/jforum/jforum.page-127-1,302,,Admin 1-6,,TRUE,,155,454,12,23,http://172.26.129.206:8080/jforum,8,0,0,,
1.74217E+12,21,/jforum/jforum.page-127-2,301,,Admin 1-6,text,TRUE,,161,455,12,23,http://172.26.129.206:8080/jforum/,20,0,0,,
1.74217E+12,150,/jforum/jforum.page-127-3,200,,Admin 1-6,text,TRUE,,698,466,12,23,http://172.26.129.206:8080/jforum/install.jsp,150,0,87,,
1.74217E+12,125,/jforum/user/login.page-490,200,,Admin2 2-8,text,TRUE,,6785,552,12,30,http://172.26.129.206:8080/jforum/user/login.page,116,0,7,,
1.74217E+12,125,/jforum/user/login.page-490,200,,Admin2 2-7,text,TRUE,,6785,552,12,30,http://172.26.129.206:8080/jforum/user/login.page,124,0,6,,
1.74217E+12,123,/jforum/user/login.page-490,200,,Admin2 2-9,text,TRUE,,6785,552,12,31,http://172.26.129.206:8080/jforum/user/login.page,123,0,12,,
1.74217E+12,17,/jforum/ping_session.jsp-491,200,,Admin2 2-8,text,TRUE,,543,546,12,31,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,
1.74217E+12,116,/jforum/user/login.page-288,200,,user1 3-1,text,TRUE,,6785,532,3,31,http://172.26.129.206:8080/jforum/user/login.page,116,0,8,,
1.74217E+12,309,/jforum/jforum.page-492,200,,Admin2 2-1,text,TRUE,,15473,1625,12,31,http://172.26.129.206:8080/jforum/forums/list.page?OWASP_CSRFTOKEN=MLZU-ATYF-9V8R-3V5S-19PA-962D-3H05-UIZL,164,0,0,,
1.74217E+12,164,/jforum/jforum.page-492-0,302,,Admin2 2-1,,TRUE,,529,921,12,31,http://172.26.129.206:8080/jforum/jforum.page,164,0,0,,
1.74217E+12,17,/jforum/ping_session.jsp-491,200,,Admin2 2-7,text,TRUE,,543,546,12,31,http://172.26.129.206:8080/jforum/ping_session.jsp,17,0,0,,
